Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
87	|	35	|	35	|	10	|	35	|	0	|	45	|	10
88	|	25	|	60	|	14	|	60	|	0	|	74	|	14
89	|	25	|	85	|	2	|	85	|	0	|	87	|	2
90	|	35	|	120	|	6	|	120	|	0	|	126	|	6
91	|	15	|	135	|	2	|	135	|	0	|	137	|	2
92	|	45	|	180	|	14	|	180	|	0	|	194	|	14
93	|	15	|	195	|	6	|	195	|	0	|	201	|	6
94	|	35	|	230	|	14	|	230	|	0	|	244	|	14
95	|	45	|	275	|	10	|	275	|	0	|	285	|	10
96	|	25	|	300	|	2	|	300	|	0	|	302	|	2
97	|	35	|	335	|	6	|	335	|	0	|	341	|	6
98	|	15	|	350	|	6	|	350	|	0	|	356	|	6
99	|	45	|	395	|	2	|	395	|	0	|	397	|	2
100	|	15	|	410	|	2	|	410	|	0	|	412	|	2
101	|	15	|	425	|	2	|	425	|	0	|	427	|	2
102	|	45	|	470	|	14	|	470	|	0	|	484	|	14
103	|	45	|	515	|	6	|	515	|	0	|	521	|	6
104	|	35	|	550	|	10	|	550	|	0	|	560	|	10
105	|	45	|	595	|	14	|	595	|	0	|	0	|	0
