Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
621	|	35	|	35	|	14	|	35	|	0	|	49	|	14
622	|	25	|	60	|	10	|	60	|	0	|	70	|	10
623	|	35	|	95	|	14	|	95	|	0	|	109	|	14
624	|	45	|	140	|	6	|	140	|	0	|	146	|	6
625	|	35	|	175	|	10	|	175	|	0	|	185	|	10
626	|	45	|	220	|	10	|	220	|	0	|	230	|	10
627	|	25	|	245	|	6	|	245	|	0	|	251	|	6
628	|	5	|	250	|	14	|	251	|	1	|	265	|	15
629	|	25	|	275	|	6	|	275	|	0	|	281	|	6
630	|	25	|	300	|	2	|	300	|	0	|	302	|	2
631	|	5	|	305	|	14	|	305	|	0	|	319	|	14
632	|	5	|	310	|	6	|	319	|	9	|	325	|	15
633	|	25	|	335	|	14	|	335	|	0	|	349	|	14
634	|	35	|	370	|	14	|	370	|	0	|	384	|	14
635	|	25	|	395	|	10	|	395	|	0	|	405	|	10
636	|	35	|	430	|	10	|	430	|	0	|	440	|	10
637	|	15	|	445	|	10	|	445	|	0	|	455	|	10
638	|	45	|	490	|	6	|	490	|	0	|	496	|	6
639	|	35	|	525	|	6	|	525	|	0	|	531	|	6
640	|	15	|	540	|	14	|	540	|	0	|	554	|	14
641	|	5	|	545	|	6	|	554	|	9	|	560	|	15
642	|	45	|	590	|	6	|	590	|	0	|	596	|	6
643	|	5	|	595	|	6	|	596	|	1	|	0	|	0
