Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
469	|	25	|	25	|	6	|	25	|	0	|	31	|	6
470	|	15	|	40	|	6	|	40	|	0	|	46	|	6
471	|	5	|	45	|	10	|	46	|	1	|	56	|	11
472	|	45	|	90	|	14	|	90	|	0	|	104	|	14
473	|	15	|	105	|	10	|	105	|	0	|	115	|	10
474	|	15	|	120	|	14	|	120	|	0	|	134	|	14
475	|	25	|	145	|	2	|	145	|	0	|	147	|	2
476	|	15	|	160	|	14	|	160	|	0	|	174	|	14
477	|	15	|	175	|	2	|	175	|	0	|	177	|	2
478	|	45	|	220	|	2	|	220	|	0	|	222	|	2
479	|	25	|	245	|	10	|	245	|	0	|	255	|	10
480	|	35	|	280	|	10	|	280	|	0	|	290	|	10
481	|	25	|	305	|	14	|	305	|	0	|	319	|	14
482	|	45	|	350	|	6	|	350	|	0	|	356	|	6
483	|	25	|	375	|	14	|	375	|	0	|	389	|	14
484	|	25	|	400	|	14	|	400	|	0	|	414	|	14
485	|	5	|	405	|	10	|	414	|	9	|	424	|	19
486	|	15	|	420	|	10	|	424	|	4	|	434	|	14
487	|	35	|	455	|	2	|	455	|	0	|	457	|	2
488	|	5	|	460	|	6	|	460	|	0	|	466	|	6
489	|	45	|	505	|	14	|	505	|	0	|	519	|	14
490	|	15	|	520	|	14	|	520	|	0	|	534	|	14
491	|	15	|	535	|	10	|	535	|	0	|	545	|	10
492	|	25	|	560	|	6	|	560	|	0	|	566	|	6
493	|	35	|	595	|	10	|	595	|	0	|	0	|	0
