Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
629	|	36	|	36	|	15	|	36	|	0	|	51	|	15
630	|	30	|	66	|	4	|	66	|	0	|	70	|	4
631	|	31	|	97	|	14	|	97	|	0	|	111	|	14
632	|	19	|	116	|	1	|	116	|	0	|	117	|	1
633	|	16	|	132	|	2	|	132	|	0	|	134	|	2
634	|	33	|	165	|	2	|	165	|	0	|	167	|	2
635	|	28	|	193	|	7	|	193	|	0	|	200	|	7
636	|	42	|	235	|	11	|	235	|	0	|	246	|	11
637	|	34	|	269	|	10	|	269	|	0	|	279	|	10
638	|	24	|	293	|	1	|	293	|	0	|	294	|	1
639	|	1	|	294	|	8	|	294	|	0	|	302	|	8
640	|	19	|	313	|	3	|	313	|	0	|	316	|	3
641	|	23	|	336	|	3	|	336	|	0	|	339	|	3
642	|	5	|	341	|	1	|	341	|	0	|	342	|	1
643	|	50	|	391	|	14	|	391	|	0	|	405	|	14
644	|	50	|	441	|	8	|	441	|	0	|	449	|	8
645	|	1	|	442	|	1	|	449	|	7	|	450	|	8
646	|	4	|	446	|	1	|	450	|	4	|	451	|	5
647	|	18	|	464	|	13	|	464	|	0	|	477	|	13
648	|	39	|	503	|	13	|	503	|	0	|	516	|	13
649	|	50	|	553	|	6	|	553	|	0	|	559	|	6
650	|	4	|	557	|	15	|	559	|	2	|	574	|	17
651	|	39	|	596	|	4	|	596	|	0	|	600	|	4
652	|	4	|	600	|	10	|	600	|	0	|	0	|	0
