Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
158	|	35	|	35	|	6	|	35	|	0	|	41	|	6
159	|	5	|	40	|	10	|	41	|	1	|	51	|	11
160	|	35	|	75	|	10	|	75	|	0	|	85	|	10
161	|	25	|	100	|	6	|	100	|	0	|	106	|	6
162	|	25	|	125	|	2	|	125	|	0	|	127	|	2
163	|	25	|	150	|	2	|	150	|	0	|	152	|	2
164	|	25	|	175	|	6	|	175	|	0	|	181	|	6
165	|	15	|	190	|	2	|	190	|	0	|	192	|	2
166	|	45	|	235	|	2	|	235	|	0	|	237	|	2
167	|	25	|	260	|	2	|	260	|	0	|	262	|	2
168	|	45	|	305	|	6	|	305	|	0	|	311	|	6
169	|	45	|	350	|	10	|	350	|	0	|	360	|	10
170	|	5	|	355	|	10	|	360	|	5	|	370	|	15
171	|	35	|	390	|	10	|	390	|	0	|	400	|	10
172	|	35	|	425	|	10	|	425	|	0	|	435	|	10
173	|	45	|	470	|	10	|	470	|	0	|	480	|	10
174	|	25	|	495	|	6	|	495	|	0	|	501	|	6
175	|	25	|	520	|	10	|	520	|	0	|	530	|	10
176	|	35	|	555	|	14	|	555	|	0	|	569	|	14
177	|	45	|	600	|	14	|	600	|	0	|	0	|	0
