Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
584	|	15	|	15	|	14	|	15	|	0	|	29	|	14
585	|	35	|	50	|	2	|	50	|	0	|	52	|	2
586	|	35	|	85	|	14	|	85	|	0	|	99	|	14
587	|	35	|	120	|	14	|	120	|	0	|	134	|	14
588	|	35	|	155	|	2	|	155	|	0	|	157	|	2
589	|	15	|	170	|	14	|	170	|	0	|	184	|	14
590	|	35	|	205	|	14	|	205	|	0	|	219	|	14
591	|	15	|	220	|	6	|	220	|	0	|	226	|	6
592	|	25	|	245	|	6	|	245	|	0	|	251	|	6
593	|	5	|	250	|	2	|	251	|	1	|	253	|	3
594	|	35	|	285	|	6	|	285	|	0	|	291	|	6
595	|	45	|	330	|	6	|	330	|	0	|	336	|	6
596	|	25	|	355	|	10	|	355	|	0	|	365	|	10
597	|	15	|	370	|	10	|	370	|	0	|	380	|	10
598	|	15	|	385	|	14	|	385	|	0	|	399	|	14
599	|	45	|	430	|	2	|	430	|	0	|	432	|	2
600	|	25	|	455	|	2	|	455	|	0	|	457	|	2
601	|	15	|	470	|	10	|	470	|	0	|	480	|	10
602	|	15	|	485	|	6	|	485	|	0	|	491	|	6
603	|	15	|	500	|	14	|	500	|	0	|	514	|	14
604	|	25	|	525	|	14	|	525	|	0	|	539	|	14
605	|	15	|	540	|	14	|	540	|	0	|	554	|	14
606	|	45	|	585	|	6	|	585	|	0	|	591	|	6
