Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
266	|	28	|	28	|	2	|	28	|	0	|	30	|	2
267	|	25	|	53	|	7	|	53	|	0	|	60	|	7
268	|	30	|	83	|	2	|	83	|	0	|	85	|	2
269	|	50	|	133	|	14	|	133	|	0	|	147	|	14
270	|	16	|	149	|	8	|	149	|	0	|	157	|	8
271	|	42	|	191	|	15	|	191	|	0	|	206	|	15
272	|	3	|	194	|	10	|	206	|	12	|	216	|	22
273	|	18	|	212	|	11	|	216	|	4	|	227	|	15
274	|	50	|	262	|	10	|	262	|	0	|	272	|	10
275	|	37	|	299	|	4	|	299	|	0	|	303	|	4
276	|	7	|	306	|	2	|	306	|	0	|	308	|	2
277	|	37	|	343	|	6	|	343	|	0	|	349	|	6
278	|	9	|	352	|	13	|	352	|	0	|	365	|	13
279	|	9	|	361	|	1	|	365	|	4	|	366	|	5
280	|	40	|	401	|	8	|	401	|	0	|	409	|	8
281	|	6	|	407	|	14	|	409	|	2	|	423	|	16
282	|	50	|	457	|	10	|	457	|	0	|	467	|	10
283	|	49	|	506	|	7	|	506	|	0	|	513	|	7
284	|	15	|	521	|	7	|	521	|	0	|	528	|	7
285	|	27	|	548	|	5	|	548	|	0	|	553	|	5
286	|	29	|	577	|	11	|	577	|	0	|	588	|	11
287	|	2	|	579	|	5	|	588	|	9	|	593	|	14
