Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
122	|	11	|	11	|	14	|	11	|	0	|	25	|	14
123	|	9	|	20	|	13	|	25	|	5	|	38	|	18
124	|	30	|	50	|	2	|	50	|	0	|	52	|	2
125	|	44	|	94	|	14	|	94	|	0	|	108	|	14
126	|	7	|	101	|	15	|	108	|	7	|	123	|	22
127	|	28	|	129	|	5	|	129	|	0	|	134	|	5
128	|	11	|	140	|	12	|	140	|	0	|	152	|	12
129	|	6	|	146	|	4	|	152	|	6	|	156	|	10
130	|	29	|	175	|	8	|	175	|	0	|	183	|	8
131	|	2	|	177	|	14	|	183	|	6	|	197	|	20
132	|	23	|	200	|	1	|	200	|	0	|	201	|	1
133	|	39	|	239	|	2	|	239	|	0	|	241	|	2
134	|	4	|	243	|	14	|	243	|	0	|	257	|	14
135	|	25	|	268	|	1	|	268	|	0	|	269	|	1
136	|	33	|	301	|	13	|	301	|	0	|	314	|	13
137	|	13	|	314	|	11	|	314	|	0	|	325	|	11
138	|	36	|	350	|	1	|	350	|	0	|	351	|	1
139	|	48	|	398	|	1	|	398	|	0	|	399	|	1
140	|	21	|	419	|	7	|	419	|	0	|	426	|	7
141	|	47	|	466	|	12	|	466	|	0	|	478	|	12
142	|	29	|	495	|	7	|	495	|	0	|	502	|	7
143	|	4	|	499	|	8	|	502	|	3	|	510	|	11
144	|	43	|	542	|	8	|	542	|	0	|	550	|	8
145	|	28	|	570	|	4	|	570	|	0	|	574	|	4
146	|	1	|	571	|	6	|	574	|	3	|	580	|	9
147	|	19	|	590	|	9	|	590	|	0	|	599	|	9
