Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
148	|	38	|	38	|	9	|	38	|	0	|	47	|	9
149	|	29	|	67	|	9	|	67	|	0	|	76	|	9
150	|	7	|	74	|	5	|	76	|	2	|	81	|	7
151	|	44	|	118	|	3	|	118	|	0	|	121	|	3
152	|	4	|	122	|	14	|	122	|	0	|	136	|	14
153	|	36	|	158	|	4	|	158	|	0	|	162	|	4
154	|	21	|	179	|	8	|	179	|	0	|	187	|	8
155	|	41	|	220	|	7	|	220	|	0	|	227	|	7
156	|	15	|	235	|	8	|	235	|	0	|	243	|	8
157	|	34	|	269	|	1	|	269	|	0	|	270	|	1
158	|	33	|	302	|	2	|	302	|	0	|	304	|	2
159	|	35	|	337	|	1	|	337	|	0	|	338	|	1
160	|	50	|	387	|	3	|	387	|	0	|	390	|	3
161	|	33	|	420	|	11	|	420	|	0	|	431	|	11
162	|	32	|	452	|	8	|	452	|	0	|	460	|	8
163	|	25	|	477	|	5	|	477	|	0	|	482	|	5
164	|	39	|	516	|	13	|	516	|	0	|	529	|	13
165	|	3	|	519	|	2	|	529	|	10	|	531	|	12
166	|	21	|	540	|	4	|	540	|	0	|	544	|	4
167	|	6	|	546	|	10	|	546	|	0	|	556	|	10
168	|	40	|	586	|	15	|	586	|	0	|	601	|	15
