Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
385	|	5	|	5	|	14	|	5	|	0	|	19	|	14
386	|	45	|	50	|	6	|	50	|	0	|	56	|	6
387	|	15	|	65	|	14	|	65	|	0	|	79	|	14
388	|	45	|	110	|	14	|	110	|	0	|	124	|	14
389	|	35	|	145	|	2	|	145	|	0	|	147	|	2
390	|	45	|	190	|	14	|	190	|	0	|	204	|	14
391	|	35	|	225	|	6	|	225	|	0	|	231	|	6
392	|	45	|	270	|	14	|	270	|	0	|	284	|	14
393	|	5	|	275	|	14	|	284	|	9	|	298	|	23
394	|	25	|	300	|	6	|	300	|	0	|	306	|	6
395	|	45	|	345	|	10	|	345	|	0	|	355	|	10
396	|	45	|	390	|	10	|	390	|	0	|	400	|	10
397	|	45	|	435	|	14	|	435	|	0	|	449	|	14
398	|	45	|	480	|	14	|	480	|	0	|	494	|	14
399	|	15	|	495	|	10	|	495	|	0	|	505	|	10
400	|	15	|	510	|	14	|	510	|	0	|	524	|	14
401	|	5	|	515	|	10	|	524	|	9	|	534	|	19
402	|	15	|	530	|	6	|	534	|	4	|	540	|	10
403	|	25	|	555	|	10	|	555	|	0	|	565	|	10
404	|	35	|	590	|	10	|	590	|	0	|	600	|	10
