Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
130	|	35	|	35	|	6	|	35	|	0	|	41	|	6
131	|	35	|	70	|	2	|	70	|	0	|	72	|	2
132	|	5	|	75	|	10	|	75	|	0	|	85	|	10
133	|	35	|	110	|	6	|	110	|	0	|	116	|	6
134	|	15	|	125	|	14	|	125	|	0	|	139	|	14
135	|	25	|	150	|	14	|	150	|	0	|	164	|	14
136	|	15	|	165	|	6	|	165	|	0	|	171	|	6
137	|	45	|	210	|	2	|	210	|	0	|	212	|	2
138	|	15	|	225	|	6	|	225	|	0	|	231	|	6
139	|	25	|	250	|	2	|	250	|	0	|	252	|	2
140	|	25	|	275	|	10	|	275	|	0	|	285	|	10
141	|	5	|	280	|	6	|	285	|	5	|	291	|	11
142	|	45	|	325	|	6	|	325	|	0	|	331	|	6
143	|	45	|	370	|	14	|	370	|	0	|	384	|	14
144	|	45	|	415	|	2	|	415	|	0	|	417	|	2
145	|	45	|	460	|	10	|	460	|	0	|	470	|	10
146	|	45	|	505	|	10	|	505	|	0	|	515	|	10
147	|	5	|	510	|	6	|	515	|	5	|	521	|	11
148	|	45	|	555	|	14	|	555	|	0	|	569	|	14
149	|	35	|	590	|	6	|	590	|	0	|	596	|	6
150	|	5	|	595	|	14	|	596	|	1	|	0	|	0
