Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
491	|	5	|	5	|	6	|	5	|	0	|	11	|	6
492	|	35	|	40	|	6	|	40	|	0	|	46	|	6
493	|	45	|	85	|	14	|	85	|	0	|	99	|	14
494	|	5	|	90	|	6	|	99	|	9	|	105	|	15
495	|	35	|	125	|	14	|	125	|	0	|	139	|	14
496	|	25	|	150	|	14	|	150	|	0	|	164	|	14
497	|	25	|	175	|	6	|	175	|	0	|	181	|	6
498	|	5	|	180	|	2	|	181	|	1	|	183	|	3
499	|	45	|	225	|	6	|	225	|	0	|	231	|	6
500	|	5	|	230	|	6	|	231	|	1	|	237	|	7
501	|	5	|	235	|	14	|	237	|	2	|	251	|	16
502	|	5	|	240	|	2	|	251	|	11	|	253	|	13
503	|	5	|	245	|	2	|	253	|	8	|	255	|	10
504	|	5	|	250	|	10	|	255	|	5	|	265	|	15
505	|	25	|	275	|	10	|	275	|	0	|	285	|	10
506	|	25	|	300	|	10	|	300	|	0	|	310	|	10
507	|	35	|	335	|	10	|	335	|	0	|	345	|	10
508	|	45	|	380	|	10	|	380	|	0	|	390	|	10
509	|	45	|	425	|	2	|	425	|	0	|	427	|	2
510	|	15	|	440	|	6	|	440	|	0	|	446	|	6
511	|	25	|	465	|	2	|	465	|	0	|	467	|	2
512	|	45	|	510	|	6	|	510	|	0	|	516	|	6
513	|	25	|	535	|	10	|	535	|	0	|	545	|	10
514	|	15	|	550	|	10	|	550	|	0	|	560	|	10
515	|	35	|	585	|	6	|	585	|	0	|	591	|	6
