Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
66	|	5	|	5	|	2	|	5	|	0	|	7	|	2
67	|	35	|	40	|	14	|	40	|	0	|	54	|	14
68	|	35	|	75	|	14	|	75	|	0	|	89	|	14
69	|	25	|	100	|	10	|	100	|	0	|	110	|	10
70	|	35	|	135	|	10	|	135	|	0	|	145	|	10
71	|	25	|	160	|	6	|	160	|	0	|	166	|	6
72	|	25	|	185	|	14	|	185	|	0	|	199	|	14
73	|	15	|	200	|	14	|	200	|	0	|	214	|	14
74	|	45	|	245	|	2	|	245	|	0	|	247	|	2
75	|	35	|	280	|	10	|	280	|	0	|	290	|	10
76	|	25	|	305	|	6	|	305	|	0	|	311	|	6
77	|	45	|	350	|	14	|	350	|	0	|	364	|	14
78	|	45	|	395	|	10	|	395	|	0	|	405	|	10
79	|	45	|	440	|	14	|	440	|	0	|	454	|	14
80	|	25	|	465	|	6	|	465	|	0	|	471	|	6
81	|	35	|	500	|	6	|	500	|	0	|	506	|	6
82	|	5	|	505	|	10	|	506	|	1	|	516	|	11
83	|	35	|	540	|	6	|	540	|	0	|	546	|	6
84	|	35	|	575	|	14	|	575	|	0	|	589	|	14
