Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
308	|	25	|	25	|	6	|	25	|	0	|	31	|	6
309	|	35	|	60	|	2	|	60	|	0	|	62	|	2
310	|	5	|	65	|	10	|	65	|	0	|	75	|	10
311	|	45	|	110	|	6	|	110	|	0	|	116	|	6
312	|	35	|	145	|	2	|	145	|	0	|	147	|	2
313	|	5	|	150	|	2	|	150	|	0	|	152	|	2
314	|	15	|	165	|	14	|	165	|	0	|	179	|	14
315	|	25	|	190	|	6	|	190	|	0	|	196	|	6
316	|	35	|	225	|	14	|	225	|	0	|	239	|	14
317	|	35	|	260	|	6	|	260	|	0	|	266	|	6
318	|	15	|	275	|	2	|	275	|	0	|	277	|	2
319	|	25	|	300	|	2	|	300	|	0	|	302	|	2
320	|	45	|	345	|	6	|	345	|	0	|	351	|	6
321	|	45	|	390	|	2	|	390	|	0	|	392	|	2
322	|	35	|	425	|	14	|	425	|	0	|	439	|	14
323	|	15	|	440	|	14	|	440	|	0	|	454	|	14
324	|	35	|	475	|	14	|	475	|	0	|	489	|	14
325	|	5	|	480	|	14	|	489	|	9	|	503	|	23
326	|	25	|	505	|	2	|	505	|	0	|	507	|	2
327	|	25	|	530	|	6	|	530	|	0	|	536	|	6
328	|	45	|	575	|	14	|	575	|	0	|	589	|	14
329	|	25	|	600	|	14	|	600	|	0	|	0	|	0
