Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
85	|	45	|	45	|	14	|	45	|	0	|	59	|	14
86	|	35	|	80	|	10	|	80	|	0	|	90	|	10
87	|	35	|	115	|	10	|	115	|	0	|	125	|	10
88	|	25	|	140	|	14	|	140	|	0	|	154	|	14
89	|	25	|	165	|	2	|	165	|	0	|	167	|	2
90	|	35	|	200	|	6	|	200	|	0	|	206	|	6
91	|	15	|	215	|	2	|	215	|	0	|	217	|	2
92	|	45	|	260	|	14	|	260	|	0	|	274	|	14
93	|	15	|	275	|	6	|	275	|	0	|	281	|	6
94	|	35	|	310	|	14	|	310	|	0	|	324	|	14
95	|	45	|	355	|	10	|	355	|	0	|	365	|	10
96	|	25	|	380	|	2	|	380	|	0	|	382	|	2
97	|	35	|	415	|	6	|	415	|	0	|	421	|	6
98	|	15	|	430	|	6	|	430	|	0	|	436	|	6
99	|	45	|	475	|	2	|	475	|	0	|	477	|	2
100	|	15	|	490	|	2	|	490	|	0	|	492	|	2
101	|	15	|	505	|	2	|	505	|	0	|	507	|	2
102	|	45	|	550	|	14	|	550	|	0	|	564	|	14
103	|	45	|	595	|	6	|	595	|	0	|	601	|	6
