Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
220	|	15	|	15	|	10	|	15	|	0	|	25	|	10
221	|	25	|	40	|	10	|	40	|	0	|	50	|	10
222	|	5	|	45	|	14	|	50	|	5	|	64	|	19
223	|	45	|	90	|	2	|	90	|	0	|	92	|	2
224	|	5	|	95	|	14	|	95	|	0	|	109	|	14
225	|	45	|	140	|	10	|	140	|	0	|	150	|	10
226	|	45	|	185	|	6	|	185	|	0	|	191	|	6
227	|	35	|	220	|	14	|	220	|	0	|	234	|	14
228	|	35	|	255	|	2	|	255	|	0	|	257	|	2
229	|	5	|	260	|	2	|	260	|	0	|	262	|	2
230	|	45	|	305	|	14	|	305	|	0	|	319	|	14
231	|	15	|	320	|	2	|	320	|	0	|	322	|	2
232	|	15	|	335	|	14	|	335	|	0	|	349	|	14
233	|	45	|	380	|	14	|	380	|	0	|	394	|	14
234	|	25	|	405	|	2	|	405	|	0	|	407	|	2
235	|	25	|	430	|	2	|	430	|	0	|	432	|	2
236	|	45	|	475	|	14	|	475	|	0	|	489	|	14
237	|	25	|	500	|	14	|	500	|	0	|	514	|	14
238	|	45	|	545	|	6	|	545	|	0	|	551	|	6
239	|	25	|	570	|	14	|	570	|	0	|	584	|	14
240	|	5	|	575	|	6	|	584	|	9	|	590	|	15
