Cliente|TempoUltimaCheg|TempoChegRelogio|TempoDoServico|TempoInicServRelogio|TempoClientFila|TempoFimServRelogio|TempoClientNoSistema|
559	|	25	|	25	|	10	|	25	|	0	|	35	|	10
560	|	25	|	50	|	2	|	50	|	0	|	52	|	2
561	|	35	|	85	|	10	|	85	|	0	|	95	|	10
562	|	45	|	130	|	2	|	130	|	0	|	132	|	2
563	|	45	|	175	|	10	|	175	|	0	|	185	|	10
564	|	15	|	190	|	6	|	190	|	0	|	196	|	6
565	|	45	|	235	|	2	|	235	|	0	|	237	|	2
566	|	15	|	250	|	6	|	250	|	0	|	256	|	6
567	|	25	|	275	|	2	|	275	|	0	|	277	|	2
568	|	35	|	310	|	6	|	310	|	0	|	316	|	6
569	|	35	|	345	|	2	|	345	|	0	|	347	|	2
570	|	35	|	380	|	6	|	380	|	0	|	386	|	6
571	|	45	|	425	|	6	|	425	|	0	|	431	|	6
572	|	15	|	440	|	14	|	440	|	0	|	454	|	14
573	|	35	|	475	|	2	|	475	|	0	|	477	|	2
574	|	25	|	500	|	10	|	500	|	0	|	510	|	10
575	|	45	|	545	|	10	|	545	|	0	|	555	|	10
576	|	5	|	550	|	6	|	555	|	5	|	561	|	11
577	|	25	|	575	|	6	|	575	|	0	|	581	|	6
578	|	5	|	580	|	10	|	581	|	1	|	591	|	11
579	|	15	|	595	|	14	|	595	|	0	|	0	|	0
580	|	5	|	600	|	0	|	0	|	1	|	0	|	0
